	(Ângulo de Ataque)			  (Coef. de Lift)			  (Coef. de Drag)


   5.8000000000000007e+00	   1.0258728991999999e+00	   1.5652133600000000e-02	
   5.9000000000000021e+00	   1.0349206722000002e+00	   1.5708013699999999e-02	
   6.0000000000000000e+00	   1.0438920000000000e+00	   1.5764799999999999e-02	
   6.1000000000000014e+00	   1.0527859682000003e+00	   1.5822494300000000e-02	
   6.2000000000000028e+00	   1.0616016672000002e+00	   1.5881098400000002e-02	
   6.3000000000000007e+00	   1.0703381921999999e+00	   1.5940614100000000e-02	
   6.4000000000000021e+00	   1.0789946432000002e+00	   1.6001043200000002e-02	
   6.5000000000000000e+00	   1.0875701250000001e+00	   1.6062387499999997e-02	
   6.6000000000000014e+00	   1.0960637472000001e+00	   1.6124648799999999e-02	
   6.7000000000000028e+00	   1.1044746242000003e+00	   1.6187828899999999e-02	
   6.8000000000000007e+00	   1.1128018752000002e+00	   1.6251929599999999e-02	
   6.9000000000000021e+00	   1.1210446242000001e+00	   1.6316952700000002e-02	
   7.0000000000000000e+00	   1.1292019999999998e+00	   1.6382899999999999e-02	
   7.1000000000000014e+00	   1.1372731362000001e+00	   1.6449773300000001e-02	
   7.2000000000000028e+00	   1.1452571712000004e+00	   1.6517574400000002e-02	
   7.3000000000000007e+00	   1.1531532482000000e+00	   1.6586305100000000e-02	
   7.4000000000000021e+00	   1.1609605152000002e+00	   1.6655967200000000e-02	
   7.5000000000000000e+00	   1.1686781250000000e+00	   1.6726562500000000e-02	
   7.5999999999999979e+00	   1.1763052351999996e+00	   1.6798092799999997e-02	
   7.6999999999999993e+00	   1.1838410081999999e+00	   1.6870559899999998e-02	
   7.7999999999999972e+00	   1.1912846112000000e+00	   1.6943965599999996e-02	
   7.8999999999999986e+00	   1.1986352161999998e+00	   1.7018311699999997e-02	
   8.0000000000000000e+00	   1.2058920000000000e+00	   1.7093600000000000e-02	
   8.0999999999999979e+00	   1.2130541442000000e+00	   1.7169832299999997e-02	
   8.1999999999999993e+00	   1.2201208351999999e+00	   1.7247010399999999e-02	
   8.2999999999999972e+00	   1.2270912641999998e+00	   1.7325136099999996e-02	
   8.3999999999999986e+00	   1.2339646271999998e+00	   1.7404211199999998e-02	
   8.5000000000000000e+00	   1.2407401249999999e+00	   1.7484237499999999e-02	
   8.5999999999999979e+00	   1.2474169632000001e+00	   1.7565216799999998e-02	
   8.6999999999999993e+00	   1.2539943521999999e+00	   1.7647150899999998e-02	
   8.7999999999999972e+00	   1.2604715071999997e+00	   1.7730041599999996e-02	
   8.8999999999999986e+00	   1.2668476481999997e+00	   1.7813890699999998e-02	
   9.0000000000000000e+00	   1.2731219999999999e+00	   1.7898700000000000e-02	
   9.0999999999999979e+00	   1.2792937921999998e+00	   1.7984471299999995e-02	
   9.1999999999999993e+00	   1.2853622591999998e+00	   1.8071206399999998e-02	
   9.2999999999999972e+00	   1.2913266401999999e+00	   1.8158907099999996e-02	
   9.3999999999999986e+00	   1.2971861791999997e+00	   1.8247575199999998e-02	
   9.5000000000000000e+00	   1.3029401250000001e+00	   1.8337212499999998e-02	
   9.5999999999999979e+00	   1.3085877311999998e+00	   1.8427820799999998e-02	
   9.6999999999999993e+00	   1.3141282562000001e+00	   1.8519401899999999e-02	
   9.7999999999999972e+00	   1.3195609631999998e+00	   1.8611957599999996e-02	
   9.8999999999999986e+00	   1.3248851201999998e+00	   1.8705489699999998e-02	
